A+AF8-id,Size,Weight,Sweetness,Crunchiness,Juiciness,Ripeness,Acidity,Quality
3620.0,+AC0-4.90039376,+AC0-1.68614801,1.897961246,1.443063785,+AC0-0.261357195,2.294371088,1.503667484,0.0
3621.0,0.719876727,+AC0-3.336182456,+AC0-1.099830555,1.482469363,+AC0-0.293181795,+AC0-0.415931763,0.956300718,1.0
3622.0,0.635970265,+AC0-2.422350494,2.208336835,2.7198782,1.74755085,1.692315625,1.265160783,1.0
3623.0,+AC0-3.82955684,+AC0-0.492880711,1.58137013,2.441031642,+AC0-0.618750656,+AC0-0.288019553,5.536747898,0.0
3624.0,1.272060507,0.365450752,1.295580507,+AC0-1.211840728,2.920993141,+AC0-1.863686772,2.59718064,1.0
3625.0,+AC0-1.641648257,1.742167922,+AC0-4.940530387,1.607117284,+AC0-1.458742577,2.644386476,1.594064952,0.0
3626.0,+AC0-1.137463833,0.182622754,+AC0-0.164095298,+AC0-0.393167471,+AC0-1.443082903,0.126676747,+AC0-0.509261855,0.0
3627.0,+AC0-0.207783301,+AC0-2.213989425,1.016779755,2.310450304,+AC0-1.69462565,0.562488831,0.316418297,0.0
3628.0,+AC0-3.133887952,+AC0-0.097507699,+AC0-1.332843046,0.789340757,+AC0-1.442271604,1.058388933,+AC0-1.038278443,0.0
3629.0,0.272788302,+AC0-1.538869707,+AC0-2.661360717,4.816726008,+AC0-0.491633217,+AC0-1.692431107,+AC0-0.53944205,1.0
3630.0,1.62467996,+AC0-1.832174211,+AC0-3.455343921,1.607084729,0.276397874,3.290654055,+AC0-2.109832124,0.0
3631.0,0.75061813,+AC0-1.306562315,+AC0-1.718822411,0.304773748,1.202893956,1.308207843,+AC0-1.839709536,0.0
3632.0,0.622641076,0.47419001,+AC0-2.698898228,3.461244864,+AC0-3.326205696,3.719800716,+AC0-4.061398882,0.0
3633.0,+AC0-1.017692212,0.806514438,1.131862001,2.677221643,1.181504985,+AC0-0.972329056,2.181118542,0.0
3634.0,+AC0-1.307340552,+AC0-1.495842827,0.360144285,1.287923777,2.942469499,0.551923736,3.336713101,0.0
3635.0,+AC0-2.883794799,+AC0-3.492210252,0.496504487,2.01310809,1.337387942,1.625234197,5.303691147,0.0
3636.0,+AC0-1.354862525,+AC0-0.585764384,+AC0-3.027639492,3.340168631,+AC0-2.241304338,+AC0-0.788301781,0.058757464,1.0
3637.0,+AC0-3.026836026,0.962312473,+AC0-0.516213768,+AC0-1.39690954,+AC0-1.209017756,1.36093326,+AC0-1.209371265,1.0
3638.0,0.723468166,+AC0-2.900737972,+AC0-1.640903127,1.550032307,2.225629228,+AC0-0.895656441,2.275525222,1.0
3639.0,1.048381823,+AC0-1.839771286,+AC0-1.376465914,3.183665186,0.253453804,+AC0-1.620282534,+AC0-0.024782906,1.0
3640.0,+AC0-0.731726405,+AC0-2.834785139,+AC0-0.603772315,2.138972255,+AC0-0.7654993,3.035790538,+AC0-1.759214369,0.0
3641.0,+AC0-2.220093576,2.68953204,+AC0-1.360323088,0.375715521,1.110462901,+AC0-0.595112325,+AC0-1.917976581,1.0
3642.0,+AC0-3.310745467,+AC0-1.037640479,2.353780305,0.800274858,3.369074275,+AC0-1.398208439,+AC0-4.108894568,1.0
3643.0,+AC0-0.491633391,+AC0-0.602562968,+AC0-0.206738132,0.906869069,2.235162841,+AC0-0.902593416,2.926372989,0.0
3644.0,3.736865832,0.333673283,+AC0-0.130783565,1.178783954,3.370875752,+AC0-1.297338321,3.160949687,1.0
3645.0,+AC0-1.774583207,+AC0-2.998949187,4.606385858,0.058522934,1.368155673,0.934525467,0.014200275,1.0
3646.0,+AC0-1.534866075,+AC0-2.81447693,+AC0-1.526625819,0.79127954,2.271709162,3.727642712,1.072321024,0.0
3647.0,+AC0-2.754867776,+AC0-0.703909382,+AC0-0.459260284,1.88132249,+AC0-1.11462496,1.091556689,2.575213796,0.0
3648.0,+AC0-0.721063355,+AC0-0.848216366,+AC0-0.70666115,0.802175979,+AC0-0.381319625,+AC0-0.545139919,2.069509514,0.0
3649.0,1.833619979,+AC0-4.414764977,0.962194867,4.172800489,1.154648092,2.276095375,0.478269528,1.0
3650.0,+AC0-3.947004531,3.164370307,+AC0-2.037451683,0.765063597,2.937937722,+AC0-1.403866169,+AC0-4.643768843,1.0
3651.0,2.539110403,+AC0-1.781323994,+AC0-0.464490145,2.84389669,4.002744104,+AC0-2.228520372,2.360765322,1.0
3652.0,+AC0-3.245998613,2.514563491,0.259883416,+AC0-1.334722577,1.824930891,+AC0-1.338919921,+AC0-3.202740023,1.0
3653.0,+AC0-0.544405715,+AC0-1.240239165,1.378228533,1.645772913,1.042866782,0.349052315,+AC0-1.947408878,1.0
3654.0,+AC0-0.427486229,+AC0-2.172022754,+AC0-0.815573451,0.446631363,+AC0-1.236801965,1.379888927,+AC0-2.201604888,0.0
3655.0,+AC0-0.887670541,+AC0-0.084857387,+AC0-0.755431175,0.145391828,1.062442109,1.453168701,+AC0-1.950320823,1.0
3656.0,+AC0-1.527219302,1.658760833,+AC0-4.080014991,0.860941315,+AC0-0.974705665,1.51182187,0.422928552,0.0
3657.0,+AC0-3.328450263,+AC0-0.307328307,+AC0-1.951539178,0.58811625,+AC0-1.878286797,3.213166051,0.258639507,0.0
3658.0,+AC0-1.245988902,+AC0-2.986390261,0.786796603,+AC0-0.692880976,+AC0-3.365292531,2.00360165,+AC0-1.952773954,0.0
3659.0,+AC0-0.403559622,+AC0-1.563125004,+AC0-1.578352241,4.080576129,+AC0-0.697546847,+AC0-2.415979785,+AC0-1.169836168,1.0
3660.0,+AC0-1.399653561,+AC0-0.561242518,2.378155731,1.439750436,2.906046409,+AC0-1.428846518,+AC0-2.284637715,1.0
3661.0,+AC0-1.90216306,0.976375539,0.732034303,3.480407749,0.267570026,+AC0-4.607841104,1.234749952,1.0
3662.0,+AC0-1.489220294,+AC0-2.648797765,+AC0-4.997272132,+AC0-0.084500545,3.301842943,5.371677004,3.079908093,0.0
3663.0,0.100569417,0.900246265,2.325549817,+AC0-0.766839854,0.071170194,+AC0-2.250446879,2.624366428,1.0
3664.0,+AC0-0.353171649,+AC0-1.573997834,+AC0-2.4402997,1.519945162,0.002562535,+AC0-0.595015784,+AC0-0.434602915,1.0
3665.0,1.509341662,0.870359499,+AC0-1.6121142,2.454735384,+AC0-0.423508598,+AC0-0.724339547,1.93905777,0.0
3666.0,+AC0-0.227007801,+AC0-1.423544639,2.56971074,1.038374241,+AC0-0.996261598,+AC0-2.867203641,+AC0-1.932152263,0.0
3667.0,+AC0-1.307506835,+AC0-0.779572228,+AC0-4.420471164,0.740101707,+AC0-1.406777122,2.272082519,+AC0-2.600627211,0.0
3668.0,1.067835473,+AC0-2.3637292,1.579480499,+AC0-0.62774093,+AC0-1.351699815,3.430219056,+AC0-1.134481826,1.0
3669.0,2.697142214,+AC0-1.820709366,+AC0-0.433326462,0.678484772,1.955353081,+AC0-0.735992437,2.106155005,1.0
3670.0,+AC0-0.373634004,+AC0-1.758255448,+AC0-3.152849405,2.149092557,+AC0-0.387807669,1.893315302,+AC0-2.108192127,0.0
3671.0,0.946689459,+AC0-2.081213324,+AC0-0.111165921,2.136934946,+AC0-1.980891217,+AC0-0.782724507,+AC0-0.994363844,0.0
3672.0,0.769361212,+AC0-1.127547177,+AC0-3.182520245,0.519028897,+AC0-0.219221158,0.947265294,+AC0-0.782277871,1.0
3673.0,1.37600879,0.185048465,+AC0-1.197658635,1.690349646,0.472990272,+AC0-2.482578403,2.191127139,0.0
3674.0,+AC0-0.863086673,+AC0-0.759133573,+AC0-0.683856552,0.031125912,+AC0-1.671518145,1.262743446,+AC0-0.568033409,0.0
3675.0,1.892078643,0.954169191,+AC0-1.481275741,0.640674093,0.308714749,1.858212158,2.90375397,0.0
3676.0,+AC0-1.037288412,0.366346116,+AC0-4.517652895,1.077038853,0.390722221,2.388542065,+AC0-1.382419645,0.0
3677.0,+AC0-0.325175488,+AC0-1.185583268,1.797445991,0.37072102,1.101220986,0.473681895,+AC0-1.276436424,1.0
3678.0,0.592845748,+AC0-0.967982939,+AC0-1.42466522,2.620696053,+AC0-0.533477905,0.413022627,+AC0-0.140260908,0.0
3679.0,+AC0-3.690033476,+AC0-0.873525081,2.228896977,0.329779232,3.151650576,+AC0-0.550207271,+AC0-2.83624902,1.0
3680.0,+AC0-0.584494482,0.10284819,0.305214564,+AC0-0.568384319,2.323589134,+AC0-2.502574702,2.618615143,0.0
3681.0,+AC0-0.682456707,+AC0-1.934766138,1.073410696,1.132809211,+AC0-3.393447194,+AC0-1.189019316,+AC0-1.615105438,0.0
3682.0,+AC0-0.813357163,1.720143421,0.698080042,0.631219087,+AC0-1.510805676,+AC0-0.672179493,2.575010153,0.0
3683.0,2.555090846,+AC0-2.591458448,+AC0-2.617397357,+AC0-0.915404855,2.207459549,+AC0-2.606958158,5.478025057,0.0
3684.0,0.918445512,0.512052773,+AC0-2.490343,2.640436746,0.93512328,0.952414191,0.11606493,0.0
3685.0,0.470831799,+AC0-1.473399053,+AC0-0.297608983,1.097209351,+AC0-1.543419789,+AC0-0.705121171,+AC0-0.035106956,1.0
3686.0,+AC0-0.950541723,+AC0-0.878032973,+AC0-1.381008463,2.264994488,+AC0-2.574356228,+AC0-1.511089384,+AC0-2.005624759,0.0
3687.0,+AC0-2.575556393,0.390144229,2.850173305,+AC0-0.207059684,2.073950561,0.639698452,0.944422302,0.0
3688.0,2.606032193,+AC0-3.679310914,+AC0-0.271326115,2.597161321,0.495858864,2.784073054,+AC0-0.824822105,1.0
3689.0,+AC0-1.963238766,+AC0-2.639898991,4.052054785,1.515137929,2.180870107,0.392693765,+AC0-0.624850579,1.0
3690.0,+AC0-0.05330966,+AC0-0.450788314,+AC0-0.046452614,0.70069933,1.640553202,+AC0-2.093953123,3.592090472,0.0
3691.0,+AC0-1.490275086,+AC0-0.567991035,0.887526824,+AC0-0.260951052,1.68149759,0.036148282,+AC0-4.120365395,1.0
3692.0,+AC0-1.953106039,0.054136648,1.977852311,+AC0-0.052252992,+AC0-0.707613625,0.808005115,+AC0-1.808142083,1.0
3693.0,2.120291411,+AC0-1.063668331,1.514873772,0.452446875,2.315999673,+AC0-0.230587543,+AC0-0.155481559,0.0
3694.0,+AC0-0.864605535,+AC0-0.064787516,+AC0-1.066480372,3.133234629,1.142513579,0.685488676,1.349920757,1.0
3695.0,+AC0-1.408655821,0.549019768,0.226737958,+AC0-0.033462266,2.187062138,+AC0-0.895910258,+AC0-2.803778412,1.0
3696.0,+AC0-0.833621274,+AC0-1.103314664,0.15085896,0.373902004,0.985630046,1.314725324,+AC0-1.962664226,1.0
3697.0,+AC0-0.258636257,+AC0-0.400312462,+AC0-0.175797778,1.446483354,2.514169981,0.437559243,+AC0-1.238271661,1.0
3698.0,+AC0-1.697410227,0.034973005,0.273230181,1.132296519,2.695980347,+AC0-0.242545787,+AC0-3.365377449,1.0
3699.0,0.543925986,0.351044672,0.254268897,+AC0-0.229104749,1.936577931,+AC0-1.897021997,1.34871204,1.0
3700.0,+AC0-2.654698314,0.466165454,1.36065638,+AC0-1.391477566,1.596251876,0.289380224,+AC0-2.827877708,1.0
3701.0,3.002557156,+AC0-2.013221818,+AC0-4.684990067,+AC0-0.500138543,2.774750609,2.586885385,+AC0-3.056400752,0.0
3702.0,2.150806334,0.621560589,+AC0-3.255874065,4.153899563,+AC0-1.243523579,0.33998713,2.553833014,1.0
3703.0,+AC0-3.469966894,0.161187416,1.817751338,+AC0-1.059005682,1.246757847,1.046128479,+AC0-0.819232392,0.0
3704.0,+AC0-3.191808027,+AC0-2.068065559,2.342806455,1.08830402,1.859325063,0.777898305,1.265621547,1.0
3705.0,0.722922867,+AC0-2.815058561,+AC0-2.233039017,0.526597412,1.855820758,1.249778798,+AC0-0.633685208,0.0
3706.0,0.812997781,+AC0-3.097410769,+AC0-0.474889061,0.336251733,+AC0-1.585159309,0.531201742,+AC0-3.349056395,0.0
3707.0,1.237467716,+AC0-3.653573163,+AC0-1.406557037,0.723784547,+AC0-3.468093242,0.061522535,+AC0-4.311281608,0.0
3708.0,1.926175958,+AC0-2.979593054,+AC0-0.766003398,+AC0-1.54286478,2.618039891,0.652028639,2.311521591,1.0
3709.0,+AC0-2.486787507,+AC0-0.602886668,1.37740695,0.77574141,0.626755722,0.46137289,+AC0-0.556968634,0.0
3710.0,1.000807187,+AC0-2.120668455,+AC0-0.930667593,3.251231784,+AC0-1.516811353,+AC0-1.297011475,+AC0-0.100716598,1.0
3711.0,1.03353604,1.102442526,0.760450795,+AC0-3.067833488,2.791210071,+AC0-1.038841274,1.280264687,1.0
3712.0,+AC0-1.959698175,+AC0-1.673449832,3.165718762,+AC0-0.262965452,0.829822614,1.219801259,+AC0-2.146420065,1.0
3713.0,0.390908914,+AC0-2.229345691,+AC0-0.04717925,1.743922548,+AC0-1.089778327,2.233872488,0.719461552,0.0
3714.0,+AC0-2.376222102,1.705030486,+AC0-1.029885984,0.125125266,1.142983541,+AC0-0.385940241,+AC0-4.856291001,1.0
3715.0,+AC0-0.809684774,1.444030595,+AC0-0.324452387,1.117037848,0.095019232,1.449867422,3.207720704,0.0
3716.0,0.214291389,+AC0-0.701338673,0.408814829,0.778462481,0.927361115,+AC0-1.54708877,1.495648024,0.0
3717.0,+AC0-0.355935653,+AC0-4.023887998,2.21153071,1.119227641,1.506340802,2.501914095,0.735253371,1.0
3718.0,2.707034725,2.388530982,+AC0-2.543166735,3.289255126,+AC0-2.678043398,0.629369301,1.421059511,1.0
3719.0,+AC0-1.753948737,+AC0-2.404526608,3.030541966,1.461401776,1.282876617,0.320760295,+AC0-0.401986967,1.0
3720.0,0.019534348,+AC0-3.379991914,0.249238365,4.411003903,+AC0-2.640517151,+AC0-1.491505988,+AC0-1.597359527,0.0
3721.0,+AC0-3.402126958,+AC0-4.093941936,+AC0-2.361790864,0.710132281,+AC0-1.187019591,3.748214803,+AC0-5.319856723,0.0
3722.0,0.017242902,+AC0-3.312535365,+AC0-3.099932129,1.350343462,+AC0-3.025360641,2.711290269,+AC0-2.931796158,0.0
3723.0,+AC0-1.309113655,0.709457004,0.387914675,1.842579702,2.341315283,0.428396518,1.454817252,0.0
3724.0,+AC0-0.896410734,0.069006498,+AC0-0.446789053,0.048893091,0.949138848,1.460102011,+AC0-2.349972115,1.0
3725.0,2.749569869,+AC0-4.193331448,+AC0-3.580433143,+AC0-2.190085458,3.918855994,2.030996976,+AC0-0.223255333,1.0
3726.0,1.753117793,+AC0-1.349035403,+AC0-0.651340805,+AC0-0.009139815,+AC0-1.212813289,4.082785482,0.169730639,1.0
3727.0,+AC0-2.825499373,+AC0-1.424939845,2.510174709,+AC0-2.277240765,0.082552035,1.245108443,+AC0-2.913336836,1.0
3728.0,3.749704124,+AC0-4.184498495,+AC0-1.79606613,+AC0-0.114751168,3.601092527,0.857336484,1.533792693,1.0
3729.0,+AC0-3.437177757,+AC0-1.405760077,2.515929794,3.015666233,3.270542649,+AC0-1.040078983,0.474794991,1.0
3730.0,1.800361413,+AC0-1.305509183,1.376614049,+AC0-0.063150028,4.1911636,+AC0-2.563769907,3.007054198,1.0
3731.0,+AC0-1.17370435,0.882699071,+AC0-5.144179751,1.433178456,+AC0-2.408160762,2.108997241,+AC0-0.012061768,0.0
3732.0,+AC0-0.612113509,+AC0-0.140382592,0.221056063,1.653169995,2.077000023,0.16699374,+AC0-1.365244029,1.0
3733.0,1.020575034,+AC0-1.799720044,+AC0-1.452263597,0.953467183,+AC0-0.154009436,+AC0-0.217949376,2.386965287,0.0
3734.0,+AC0-0.557750337,+AC0-2.13174696,0.281289627,1.742211952,+AC0-0.266631328,1.29658399,+AC0-0.012433307,0.0
3735.0,+AC0-3.27631429,0.79249648,0.823381292,0.892559612,2.272862312,+AC0-1.107253673,+AC0-2.018944333,1.0
3736.0,+AC0-0.38681892,0.957506781,+AC0-0.31593066,3.380672174,+AC0-1.908308209,+AC0-2.620454083,0.022230395,1.0
3737.0,+AC0-0.618070607,+AC0-0.348387853,+AC0-3.039494257,0.179553375,+AC0-4.127414662,1.492505117,+AC0-0.821002238,0.0
3738.0,0.646833087,+AC0-1.045231729,+AC0-2.904096843,4.465522979,+AC0-3.029308574,+AC0-1.233496269,+AC0-0.544826103,0.0
3739.0,+AC0-0.868688565,+AC0-2.062113103,2.326546439,1.325197041,0.422210587,1.686690018,1.16616104,1.0
3740.0,0.383499492,+AC0-2.739851049,+AC0-1.630604315,0.978460502,1.195135411,+AC0-0.949087602,+AC0-1.11395109,1.0
3741.0,+AC0-0.759691661,+AC0-1.116892542,+AC0-3.867074637,0.291159628,+AC0-1.486209068,2.239112491,+AC0-2.797972751,0.0
3742.0,0.600983512,+AC0-2.812223245,+AC0-0.020155414,+AC0-0.377672939,1.553911271,+AC0-0.84675209,2.040601557,1.0
3743.0,+AC0-2.102671946,+AC0-0.007395054,0.133886129,1.198670829,3.210020858,0.590544088,2.396013951,0.0
3744.0,+AC0-5.012045557,+AC0-3.922079753,0.588416843,0.125602517,2.677196253,2.770350475,5.685252925,0.0
3745.0,0.155233855,+AC0-1.188883556,+AC0-0.26064849,0.078006615,+AC0-0.916140764,+AC0-0.357039769,+AC0-2.317160544,0.0
3746.0,2.999540514,+AC0-2.591738008,+AC0-2.629812638,3.130850808,3.431410805,+AC0-0.905438974,0.653144112,1.0
3747.0,2.212056888,+AC0-0.447372479,+AC0-4.119355624,1.00186291,+AC0-1.268154205,1.950030246,+AC0-1.44427643,1.0
3748.0,0.625605596,+AC0-1.200929107,+AC0-2.874731627,0.431195818,3.157479239,1.889707544,+AC0-0.101481348,0.0
3749.0,+AC0-0.809220685,+AC0-1.723186461,+AC0-0.797727565,1.270493718,+AC0-0.506610805,1.296464979,0.00487338,0.0
3750.0,+AC0-3.444345088,2.12601723,+AC0-2.60191038,1.728499389,1.741967143,+AC0-0.406072786,+AC0-1.187467937,1.0
3751.0,+AC0-1.775804022,+AC0-0.691374932,0.983704958,1.24474628,1.013582896,0.109081934,1.786843109,0.0
3752.0,0.116351823,0.741875647,+AC0-1.017357821,2.396387207,+AC0-0.029596388,+AC0-2.003704787,0.26348289,1.0
3753.0,+AC0-2.043663942,+AC0-0.4113966,+AC0-2.697243647,1.739330092,+AC0-0.913505191,3.782240866,1.227386779,0.0
3754.0,+AC0-0.034491468,+AC0-3.606194383,2.601699328,2.882483333,0.29195067,+AC0-0.292868579,+AC0-1.394184455,0.0
3755.0,+AC0-3.31486237,0.173558962,0.90006406,+AC0-1.102727802,0.69527644,0.965928008,+AC0-2.720651525,1.0
3756.0,1.79569907,+AC0-2.871604994,+AC0-1.377614193,0.988918538,1.793614493,+AC0-0.228141388,1.384035334,1.0
3757.0,1.143041747,+AC0-0.42387707,+AC0-1.109456417,2.541135116,0.841866532,1.610463602,+AC0-0.012611428,1.0
3758.0,0.748482575,0.869340372,2.039248658,0.933981311,+AC0-0.24950108,+AC0-2.3682325,2.721538302,1.0
3759.0,+AC0-0.198065696,+AC0-2.931482113,1.747093023,1.67128892,+AC0-0.899779724,2.699313994,0.017095758,1.0
3760.0,3.338941079,2.501791012,+AC0-3.325553957,0.238513015,1.251663502,1.021681132,0.995985405,1.0
3761.0,2.932476411,+AC0-7.149847675,0.191302647,2.179602275,2.821643283,+AC0-1.210613461,1.454755859,1.0
3762.0,+AC0-1.987575637,+AC0-3.084057759,3.223005368,+AC0-0.439771064,0.954566584,1.330838414,+AC0-2.339589704,1.0
3763.0,+AC0-0.368843836,+AC0-0.277336728,+AC0-3.025782308,0.563870602,1.253722428,3.099850254,+AC0-0.458133124,0.0
3764.0,+AC0-1.41249269,+AC0-0.537853126,+AC0-1.250144013,1.294042531,+AC0-2.746996856,+AC0-1.128404191,+AC0-1.526119857,1.0
3765.0,1.294423893,+AC0-2.076881581,+AC0-0.609024724,2.560102304,1.964543676,+AC0-2.225214888,1.053746966,1.0
3766.0,0.024053366,+AC0-3.905009576,+AC0-1.840887628,+AC0-0.236018132,3.199446969,+AC0-0.967985231,+AC0-0.815654524,1.0
3767.0,+AC0-0.929852559,+AC0-0.008888226,0.21141959,1.942821698,1.09428056,0.160023079,+AC0-1.70344056,1.0
3768.0,+AC0-0.930217626,+AC0-3.888601185,3.867368129,1.618500114,2.448409329,+AC0-0.208585789,+AC0-1.539788142,1.0
3769.0,+AC0-0.218791413,0.009783616,+AC0-0.47635898,1.784347401,+AC0-4.067288995,+AC0-0.532407313,1.750426491,0.0
3770.0,+AC0-3.555706047,+AC0-1.911872724,+AC0-1.91447457,0.279977722,+AC0-2.931597883,3.456197669,+AC0-1.906439223,0.0
3771.0,0.310208293,+AC0-2.262075498,+AC0-0.355923674,1.863052863,2.461624279,+AC0-1.866023214,3.32511205,1.0
3772.0,1.63981442,+AC0-3.695537552,0.026941938,1.553567879,1.661155801,3.530639057,0.538838538,1.0
3773.0,0.376682936,0.774375287,+AC0-2.844808114,2.674680524,2.17093533,0.124605816,0.07269825,0.0
3774.0,0.49066744,+AC0-2.012218782,+AC0-1.482847592,1.380288013,1.065732817,1.376533887,+AC0-2.160378945,0.0
3775.0,+AC0-0.994740725,+AC0-1.21322833,+AC0-0.169722489,0.265938031,+AC0-0.028320543,+AC0-1.782687929,0.220198791,1.0
3776.0,+AC0-0.720558168,+AC0-1.825554306,+AC0-1.399212314,1.526301931,1.918711374,0.409453501,3.738833794,0.0
3777.0,+AC0-2.307982611,0.711822127,1.07760561,0.836616349,0.777547378,0.506659649,+AC0-1.326927462,0.0
3778.0,+AC0-1.721239578,+AC0-2.993555927,0.328108485,+AC0-0.132439535,+AC0-0.865272224,1.49070593,+AC0-3.351939221,0.0
3779.0,+AC0-2.527668055,+AC0-1.44366874,+AC0-1.11415722,0.564731146,2.51756553,0.957988331,3.612062408,0.0
3780.0,0.322860929,+AC0-5.367710942,3.757702644,1.314357337,1.851937006,1.386119501,+AC0-2.202142041,1.0
3781.0,1.214006427,0.193564501,+AC0-3.187116034,2.425918474,+AC0-3.856520563,0.852065462,2.124362402,0.0
3782.0,0.683613642,+AC0-0.625453069,1.284086802,0.770128623,2.527533775,+AC0-2.814109779,2.954526914,1.0
3783.0,0.261743995,+AC0-2.737633878,+AC0-3.370673194,2.678647527,2.375233995,+AC0-0.942161601,0.301517071,1.0
3784.0,+AC0-0.260338325,+AC0-1.105664259,+AC0-2.636019646,2.860930855,+AC0-2.694129994,+AC0-0.499615744,+AC0-1.492676524,0.0
3785.0,+AC0-1.605606015,0.340259441,1.425331946,0.933489695,1.714271951,+AC0-0.805790797,+AC0-2.378220329,1.0
3786.0,+AC0-4.167177024,+AC0-1.714496074,+AC0-0.040556241,0.985488464,1.150473197,1.345710435,+AC0-3.344232923,0.0
3787.0,0.395023534,+AC0-0.367068476,0.923909432,3.974684178,+AC0-1.912390151,+AC0-2.287922156,2.200526984,0.0
3788.0,+AC0-1.318453152,1.167760312,+AC0-2.021884034,3.139989585,+AC0-0.589075831,+AC0-2.563033422,+AC0-1.927133746,1.0
3789.0,3.213812217,+AC0-2.39062694,+AC0-6.507846982,0.058833455,0.66286725,3.160365388,+AC0-0.868245492,0.0
3790.0,+AC0-0.794773893,+AC0-0.847274866,+AC0-0.124649584,1.625088869,1.606663214,+AC0-3.201061303,0.253966087,1.0
3791.0,0.20454261,+AC0-1.65340003,+AC0-1.855745847,1.457668397,+AC0-0.627158345,+AC0-0.283424189,0.394444344,1.0
3792.0,+AC0-0.994149952,+AC0-1.667667509,+AC0-0.350210139,+AC0-0.085782442,+AC0-0.31355705,2.705482532,+AC0-1.957389142,1.0
3793.0,0.685278608,+AC0-1.182781469,+AC0-0.177151574,1.868441873,0.900224205,1.197728034,+AC0-0.701531939,1.0
3794.0,+AC0-2.514741907,+AC0-1.150967215,+AC0-1.492608484,0.349839524,0.894063903,1.833297397,+AC0-2.645657128,0.0
3795.0,+AC0-0.096732525,+AC0-0.778446101,+AC0-2.20105976,2.195875295,+AC0-0.888499114,0.383811914,+AC0-0.70532865,0.0
3796.0,+AC0-2.104176606,+AC0-0.761371897,+AC0-0.526712052,1.509692123,+AC0-0.923285209,1.120850601,+AC0-0.304185954,0.0
3797.0,4.239332303,0.386163369,+AC0-0.494681241,+AC0-1.258747308,3.597195505,0.138122606,2.040200065,1.0
3798.0,+AC0-0.324306091,1.746624651,+AC0-1.966934006,0.853036807,1.11482128,0.531606865,+AC0-0.103006945,1.0
3799.0,3.866611648,+AC0-2.034549033,+AC0-3.63381768,2.76746813,1.922665704,1.212040959,2.9637063,1.0
3800.0,+AC0-2.292976799,1.776523356,+AC0-1.151710881,1.305830132,1.477769276,0.115002514,+AC0-1.407064656,1.0
3801.0,+AC0-2.009013362,+AC0-0.613284173,+AC0-0.779701197,0.525293507,0.125646678,+AC0-0.336268755,2.476398328,0.0
3802.0,+AC0-3.018590836,+AC0-1.078221991,+AC0-0.688831356,2.77658532,0.105390529,2.023221861,2.608624768,0.0
3803.0,+AC0-2.222777971,+AC0-2.537998669,+AC0-1.795083953,+AC0-1.08131145,+AC0-0.096376753,3.515105516,+AC0-4.208284752,0.0
3804.0,+AC0-1.393441785,+AC0-2.649326264,+AC0-0.015666384,+AC0-1.849184636,+AC0-1.851761368,2.983143535,+AC0-2.919179265,0.0
3805.0,+AC0-1.602150945,+AC0-1.971601056,2.043227853,0.756992643,1.115051183,+AC0-4.246162504,+AC0-0.758083109,1.0
3806.0,+AC0-1.461459404,1.655113744,+AC0-5.197853411,3.17656635,+AC0-3.314250572,0.900396347,1.67188245,0.0
3807.0,+AC0-1.752549665,+AC0-2.286004624,+AC0-2.445240959,1.562363964,0.043698927,2.265704286,+AC0-3.156688048,1.0
3808.0,0.63913047,+AC0-1.13738586,2.651008591,2.611345798,0.568231631,+AC0-0.22543894,2.432501809,0.0
3809.0,2.905224958,+AC0-2.220215521,+AC0-3.04161171,2.024207388,0.939726611,0.768177023,0.614775962,1.0
3810.0,+AC0-0.822587647,+AC0-2.483765037,3.494825892,+AC0-0.035912548,0.914803081,0.455803824,+AC0-1.747239147,1.0
3811.0,+AC0-3.08123331,+AC0-2.236942974,+AC0-2.437816625,+AC0-0.298787447,1.061382849,2.217881049,+AC0-5.795137698,0.0
3812.0,+AC0-0.106909691,0.196216504,0.226963272,1.019473449,+AC0-3.071132549,+AC0-0.478595984,+AC0-1.316709464,0.0
3813.0,+AC0-2.263264008,1.163362206,+AC0-2.768287355,+AC0-0.809678004,+AC0-0.335848166,3.420047987,0.630023525,0.0
3814.0,1.711418837,0.928887243,+AC0-4.111322038,+AC0-0.808202554,4.163023416,0.456022911,+AC0-1.356739922,0.0
3815.0,+AC0-2.252233369,0.194034032,0.878376528,0.846849517,1.62142039,+AC0-1.119036794,3.825229936,0.0
3816.0,1.344706678,+AC0-0.089344529,+AC0-4.508753209,0.590932548,+AC0-3.983526037,1.500521365,+AC0-0.280325343,0.0
3817.0,1.935878559,+AC0-1.368633482,+AC0-2.435416296,0.426253568,3.327613392,+AC0-0.30086596,0.440630298,1.0
3818.0,+AC0-1.903976273,0.636192204,+AC0-1.981107458,3.409579704,0.698720253,+AC0-2.759760994,1.488269518,1.0
3819.0,3.071959091,+AC0-2.870539123,+AC0-1.019592834,+AC0-0.921460314,4.374207281,+AC0-0.030220371,1.21731347,1.0
